"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"M3ILUJR7","newspaperArticle","2024","Pagano, Elizabeth","End of a dashboard","Austin Monitor","","","","https://www.austinmonitor.com/?post_type=amon_whispers&p=148042","In a sign of the times, the city is retiring its Covid-19 dashboard. The dashboard, which had a devoted daily audience during the height of the pandemic, had “millions of views during its run” and was once a primary tool…","2024-04-12","2024-04-12 19:11:18","2025-03-28 00:09:02","2024-04-12 19:11:18","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\34XKW2SL\end-of-a-dashboard.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9A3QS9BD","newspaperArticle","2024","Pagano, Elizabeth","Transportation and Public Works has data for you","Austin Monitor","","","","https://www.austinmonitor.com/stories/whispers/transportation-and-public-works-has-data-for-you/","A new report from the Transportation and Public Works Department details advancements made in 2023, which include completion of the mobility bond-backed sidewalk initiative with 56 miles of projects last year, improved mobility access, a budget overview and a new…","2024-03-20","2024-04-12 19:12:39","2025-03-28 00:08:48","2024-04-12 19:12:39","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\24RZ945M\transportation-and-public-works-has-data-for-you.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UQC8YIC9","newspaperArticle","2011","Stiles, Matt","Senate OKs Bill to Promote Texas Data Transparency","Texas Tribune","","","","https://www.texastribune.org/2011/04/06/senate-oks-bill-to-promote-texas-data-transparency/","Data enthusiasts may be cringing at proposed federal cuts to transparency websites, but the Texas Senate passed a bill today that would promote state transparency by requiring agencies to post ""high-value"" data sets online. According to the bill…","2011-04-06","2024-05-17 00:58:54","2025-03-24 23:52:47","2024-05-17 00:58:54","","","","","","","","","","","","","","","","","","","","","","","C:\Users\alici\Zotero\storage\NPNQH849\Senate-OKs-Bill-to-Promote-Texas-Data-Transparency-a3fa53457806d485cb76e90fbcf60a888.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUAFTU4C","newspaperArticle","2024","Freer, Emma","APD announces partial release of mandated data dashboard","Austin Monitor","","","","https://www.austinmonitor.com/stories/2024/01/apd-announces-partial-release-of-mandated-data-dashboard/","The Austin Police Department will transition the chief’s monthly report from a PDF format to an online dashboard complete with explanations and definitions available through the city’s open data portal. The planned dashboard release date is Jan. 18, according to…","2024-01-11","2024-07-26 22:33:41","2025-03-28 00:07:21","2024-07-26 22:33:41","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\5MH3FXVS\apd-announces-partial-release-of-mandated-data-dashboard.html","","city council resolution; public info requests; staff funding","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEDBCG2D","newspaperArticle","2019","Swiatecki, Chad","Open data movement brings tough questions for city-led panel","Austin Monitor","","","","https://www.austinmonitor.com/stories/2019/03/open-data-movement-brings-tough-questions-for-city-led-panel/","With Austin chock-full of forward-thinking tech professionals and ideologues from a variety of industries attending South by Southwest, the city and several leaders behind the movement for open data gathered this week to examine where that cause is headed. The…","2019-03-15","2024-08-04 20:46:30","2025-03-27 23:52:51","2024-08-04 20:46:30","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\JFP2SNBC\open-data-movement-brings-tough-questions-for-city-led-panel.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55P53JGP","newspaperArticle","2013","Harper, Marques G.","Central Texas cities look to apps to better serve residents","Austin American-Statesman","","","","https://www.statesman.com/story/news/2013/03/07/central-texas-cities-look-to-apps-to-better-serve-residents/10060670007/","At least four Central Texas cities have decided to go mobile, using free smartphone apps to better serve residents.   But the apps’ price tags vary. Pflugerville recently approved spending $103,600 f…","2013-03-07","2024-08-10 21:47:30","2025-03-05 21:52:59","2024-08-10 21:47:30","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\QGJQVBJ6\10060670007.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55XYZN46","newspaperArticle","2023","McCarthy, Ella","Austin city website misreporting up to hundreds of thousands of records, audit finds","Austin American-Statesman","","","","https://www.statesman.com/story/news/local/2023/07/27/austins-open-data-portal-is-misreporting-records-audit-finds/70476247007/","The Open Data Portal is the city of Austin's website with a range of city data including public safety, transportation and permitting.","2023-07-27","2024-08-10 21:48:30","2024-11-14 18:18:09","2024-08-10 21:48:30","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\ZQ4QC7WP\70476247007.html","","data quality; audit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SC5C4J8V","newspaperArticle","2023","McCarthy, Ella","Austin City Council members vote to take first steps in regularly publishing APD data","Austin American-Statesman","","","","https://www.statesman.com/story/news/local/2023/09/13/apd-dps-transparency-data-austin-city-council-vote-open-policing-data-release/70825981007/","The ""APD Open Policing Data Release"" resolution calls for putting 911 call information and response time by priority on city websites.","2023-09-13","2024-08-10 21:49:12","2024-11-14 18:11:24","2024-08-10 21:49:12","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\GYYEPFGN\70825981007.html","","city council resolution; public info requests","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JD299XSX","newspaperArticle","2017","Gallaga, Omar L.","ATX Civic Tech Expo previews June 1-2 Hackathon weekend","Austin American-Statesman","","","","https://www.statesman.com/story/news/2017/03/09/atx-civic-tech-expo-previews-june-1-2-hackathon-weekend/10175593007/","On Thursday, a part of City Hall was turned into a small hacker expo in order to get across a message: hackers are doing some good work for Austin.    At an  ATX Civic Tech Expo , some of the apps th…","2017-03-08","2024-08-10 21:49:57","2024-11-07 22:45:07","2024-08-10 21:49:57","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\37CLE3E7\10175593007.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BAMM4NHZ","newspaperArticle","2012","Writer, Staff","Community Briefing: Austin's new website up and running; Round Rock chamber plans business expo at Dell Diamond","Austin American-Statesman","","","","https://www.statesman.com/story/news/local/2012/01/27/community-briefing-austin-s-new/6701296007/","AUSTIN   City website ends test, goes live   After a monthlong public beta testing period, the City of Austin officially launched its new website, austintexas.gov, on Thursday. The site is 100 percen…","2012-01-27","2024-08-10 21:50:26","2024-10-18 19:30:36","2024-08-10 21:50:26","","","","","","","Community Briefing","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\4SXNVHUV\6701296007.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ITP54XTN","newspaperArticle","2012","Gallaga, Omar L.","Group brings Hackathon to Austin Saturday","Austin American-Statesman","","","","https://www.statesman.com/story/news/2012/09/22/group-brings-hackathon-to-austin-saturday/9868212007/","If you've never heard of Code for America, don't worry. Until founder Jennifer Pahlka was added to next month's South by Southwest Interactive conference as a keynote speaker, it was off my radar, to…","2012-09-22","2024-08-10 21:51:29","2024-12-16 18:48:27","2024-08-10 21:51:29","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\XQQDRL9C\9868212007.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2CMTSF7I","newspaperArticle","2016","Hicks, Nolan","Austin City Council campaign donations, spending now easier to track","Austin American-Statesman","","","","https://www.statesman.com/story/news/2016/09/03/austin-city-council-campaign-donations-spending-now-easier-to-track/10087110007/","The much-ballyhooed future in tracking money in politics arrived very quietly at City Hall, as Austin finally began posting campaign contributions and expenditures in a computerized, spreadsheet-frie…","2016-09-03","2024-10-09 18:54:33","2024-11-14 18:07:04","2024-10-09 18:54:33","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\KF8YPNVZ\10087110007.html","","city council","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G5KPYA3C","newspaperArticle","2024","Seipp, Skye","Austin crime drops through first quarter of the year to lowest numbers since 2020","Austin American-Statesman","","","","https://www.statesman.com/story/news/crime/2024/04/22/austin-crime-dropping-in-2024-compared-with-previous-four-years/73383070007/","Crime rose throughout the pandemic but has started to trend back down, data from the Austin Police Department shows.","2024-04-22","2024-10-09 18:55:12","2024-10-18 19:28:27","2024-10-09 18:55:12","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\CV2KI8FZ\73383070007.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RT7UAEL3","newspaperArticle","2024","Malenfant, Marley","SB4 in Texas: What you need to know about the controversial immigration law","Austin American-Statesman","","","","https://www.statesman.com/story/news/state/2024/03/21/sb4-texas-immigration-law-update-5th-circuit-court-appeals/73042698007/","Texas Senate Bill 4 has been put on hold again. Here's what you need to know about the controversial immigration law.","2024-03-21","2024-10-09 18:56:31","2024-11-08 00:26:39","2024-10-09 18:56:31","","","","","","","SB4 in Texas","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\EQJ3A9MM\73042698007.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T34IBH4P","newspaperArticle","2024","McCarthy, Ella","Austin City Council condemns Texas SB 4, makes enforcement of immigration law low priority","Austin American-Statesman","","","","https://www.statesman.com/story/news/local/2024/08/30/immigration-laws-texas-senate-bill-4-sb4-austin-city-council-condemns-low-priority/75012977007/","The law would allow police officers to detain, arrest and deport people suspected of entering Texas from Mexico without legal authorization.","2024-08-30","2024-10-09 19:00:27","2024-11-14 18:09:30","2024-10-09 19:00:27","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\YK8B54EM\75012977007.html","","city council resolution; SB 4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAHBMEU9","newspaperArticle","2021","Bingamon, Brant","Accountable Now Launches a National Effort to Track Uses of Force","Austin Chronicle","","","","https://www.austinchronicle.com/news/2021-02-26/accountable-now-launches-a-national-effort-to-track-uses-of-force/","Lynda Garcia has spent the last nine years trying to gather information from police departments about their uses of force, as an attorney with the ACLU, the U.S. Department of Justice, and others. Often, it's not easy. ""I feel pretty indignant about the fact that a police department, many times, has trouble telling you how many people they shot the year before,"" Garcia said. ""And even aside from the fatal shootings, we just don't know how force is used every single day, thousands of times, across the country.""","2021-02-26","2024-10-10 18:27:37","2026-08-23 22:29:12","2024-10-10 18:27:37","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\D3XPYSYI\Bingamon et al. - 2021 - Accountable Now Launches a National Effort to Track Uses of Force.pdf","","open data use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BL52PRKQ","newspaperArticle","2012","Whittaker, Richard","Grading the City's New Website: Incomplete","Austin Chronicle","","","","https://www.austinchronicle.com/news/2012-02-10/grading-the-citys-new-website-incomplete/","The city launches its new website, trailing bells, whistles, and bugs The redesign comes in two parts. On the main website, users will be streamed by their interest, with separate portals for business and residential users, a dedicated city government page, plus specific portals dealing with development and environmental issues. For hardened data miners, there's an open government portal, data.austintexas.gov, collating everything from city finances to restaurant inspection reports. The idea is to get more use out of data that went ignored on the old site. Matthews said, ""We had nearly 10,000 pages – close to 60,000 with all the linked documents – and if you looked at the analytics, there was a pretty significant drop-off in use after about the first 500."" That meant the new site couldn't just be a one-for-one port of the old site; while that would have been quicker, it meant a more systematic approach to creating a whole new architecture.","2012-02-10","2024-10-10 18:30:40","2026-08-23 22:29:26","2024-10-10 18:30:40","","","","","","","Grading the City's New Website","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\9Y57XXZW\Whittaker - 2012 - Grading the City's New Website Incomplete.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2LIXT7LC","newspaperArticle","2020","Sanders, Austin","Study Shows Growing Racial Disparities in APD Traffic Stops and Arrests","Austin Chronicle","","","","https://www.austinchronicle.com/daily/news/2020-01-30/study-shows-growing-racial-disparities-in-apd-traffic-stops-and-arrests/","Black, Hispanic drivers overrepresented in police enforcement","2020-01-30","2024-10-10 18:41:45","2026-08-23 22:29:21","2024-10-10 18:41:45","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\L8EFT7QX\Sanders - 2020 - Study Shows Growing Racial Disparities in APD Traffic Stops and Arrests.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F3YDIVPI","newspaperArticle","2024","Fisher, Lina","City Council condemns anti-immigrant Senate Bill 4","Austin Monitor","","","","https://www.austinmonitor.com/stories/2024/09/city-council-condemns-anti-immigrant-senate-bill-4/","Last year, the Texas Legislature passed one of its most extreme anti-immigrant laws yet: Senate Bill 4, which gives law enforcement the ability to arrest and hold people suspected of having entered Texas illegally. As the law’s enforcement still hangs…","2024-09-03","2024-10-11 19:01:55","2025-03-28 00:10:47","2024-10-11 19:01:55","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\8T7Q4QRD\Fisher - 2024 - City Council condemns anti-immigrant Senate Bill 4.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4VAACHDY","newspaperArticle","2021","News Reports","Austin Animal Services announces new public dashboard","Austin American-Statesman","","","","https://www.statesman.com/story/news/2021/11/11/austin-animal-services-announces-new-public-dashboard/6386728001/","The Austin Animal Services office has announced the addition of a public dashboard that will provide easy access to performance and measurement data, including the number of animals impounded and adopted.","2021-11-11","2024-10-14 20:47:26","2024-11-14 16:51:09","2024-10-14 20:47:26","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\8SE5WJVU\News Reports - 2021 - Austin Animal Services announces new public dashboard.pdf","","dashboard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UI9ZIWXY","newspaperArticle","2023","Clifton, Jo","Audit finds inaccurate data on city portal","Austin Monitor","","","","https://www.austinmonitor.com/stories/2023/07/audit-finds-inaccurate-data-on-city-portal/","Unreliable data is a widespread problem for the city of Austin, according to an audit performed by the Office of the City Auditor. Francis Reilly, the auditor in charge, explained some of the city’s data problems to the City Council…","2023-07-26","2024-10-14 21:04:10","2025-03-28 00:03:37","2024-10-14 21:04:10","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\X7HAM5U3\audit-finds-inaccurate-data-on-city-portal.html","","open data program; data quality; audit; organization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KLKAR4ZC","newspaperArticle","2023","Swiatecki, Chad","Council pushes for music census every five years, with data to publish on city portal","Austin Monitor","","","","https://www.austinmonitor.com/stories/2023/06/council-pushes-for-music-census-every-five-years-with-data-to-publish-on-city-portal/","Data from the most recent census of the Austin music ecosystem will be posted on the city’s open data portal, along with data from the applicant pool for the first-ever cohort of the new Live Music Fund. Last week, City…","2023-06-06","2024-10-14 21:09:19","2025-03-28 00:02:52","2024-10-14 21:09:19","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\FBIZ5M6E\council-pushes-for-music-census-every-five-years-with-data-to-publish-on-city-portal.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84T4ERX7","newspaperArticle","2023","Swiatecki, Chad","Music Commission pushes city to analyze, publish latest music census data","Austin Monitor","","","","https://www.austinmonitor.com/stories/2023/05/music-commission-pushes-city-to-analyze-publish-latest-music-census-data/","The Music Commission wants the city to look for ways to analyze data from the latest census of the Austin music ecosystem and find a way to publish the raw data from that third-party project on the city’s open data…","2023-05-03","2024-10-14 21:10:14","2025-03-28 00:02:33","2024-10-14 21:10:14","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\CKE9YLPE\music-commission-pushes-city-to-analyze-publish-latest-music-census-data.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E8J9RCUD","newspaperArticle","2022","Apodaca, Veronica","Public Safety Commission dives into data transparency at APD","Austin Monitor","","","","https://www.austinmonitor.com/stories/2022/07/public-safety-commission-dives-into-data-transparency-at-apd/","The Austin Police Department gave a presentation on its efforts to improve data transparency at the Public Safety Commission meeting on Tuesday. The presentation, given by APD Research and Planning Division Manager Jason Matson, focused on how the public can…","2022-07-08","2024-10-14 21:10:53","2025-03-28 00:00:48","2024-10-14 21:10:53","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\DIMR9H9F\public-safety-commission-dives-into-data-transparency-at-apd.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHGXBJ9U","newspaperArticle","2019","Swiatecki, Chad; Wilson, Alyx","Reporter's Notebook: Dark Skies over ZAP - Doggone open data","Austin Monitor","","","","https://www.austinmonitor.com/stories/2019/03/reporters-notebook-dark-skies-over-zap/","Doggone open data… During last week’s SXSW-adjacent session at Capital Factory about the value of open data provided by governmental entities, the city of Austin got an unexpected plaudit that also offered a not-unexpected snapshot into the city’s priorities. Panelist…","2019-03-18","2024-10-14 21:11:53","2025-03-27 23:53:17","2024-10-14 21:11:53","","","","","","","Reporter's Notebook","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\PKG3K7EL\reporters-notebook-dark-skies-over-zap.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PW88W4YG","newspaperArticle","2018","Moses, Tai","Survey asks for help improving data website","Austin Monitor","","","","https://www.austinmonitor.com/stories/whispers/survey-asks-for-help-improving-data-website/","Information junkies: If you’ve never looked at the city’s open data portal, we’re about to give you an early Christmas present. The open data portal is a veritable smorgasbord of data: charts and maps, datasets on transportation and mobility, public health, housing, neighborhood planning, public safety, and much, much more. Looking for a lost pet? View a map of all dogs and cats who are currently listed as “found” in Austin Animal Center’s database. Going out to eat? Check out the health inspection score for your favorite restaurant. You can also submit a public records request or see how the city is doing with its sustainability goals. Now the city is conducting a brief, online survey to find out who’s using the portal, what their favorite sections are and how to make the site even more accessible. Take part in the survey here.","2018-12-06","2024-10-14 21:13:58","2024-11-12 21:55:42","2024-10-14 21:13:58","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\YEQBNTQX\survey-asks-for-help-improving-data-website.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C7YXS3JJ","newspaperArticle","2018","Swiatecki, Chad","Open Data, for better health","Austin Monitor","","","","https://www.austinmonitor.com/stories/whispers/open-data-for-better-health/","The city’s open data team and the Dell Medical School at the University of Texas have announced a partnership to use data available through Austin’s Open Data Portal for strategies to improve population health in Central Texas. The data programs…","2018-09-04","2024-10-14 21:14:28","2025-03-27 23:51:20","2024-10-14 21:14:28","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\XGMWU2J3\open-data-for-better-health.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2UCZ3V93","newspaperArticle","2018","Devenyns, Jessi","Austin can now access a database dedicated to the effects of development on trees","Austin Monitor","","","","https://www.austinmonitor.com/stories/2018/04/austin-can-now-access-a-database-dedicated-to-the-effects-of-development-on-trees/","The City Arborist Program has just released a new, interactive tool where everyone has access to all active tree permits at any given time online. Not all trees are being tracked on this dashboard. The city arborist only reviews and protects…","2018-04-24","2024-10-14 21:46:44","2025-03-27 23:49:52","2024-10-14 21:46:44","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\TYQTSQXZ\Devenyns - 2018 - Austin can now access a database dedicated to the effects of development on trees.pdf","","open data use; dashboard; trees; development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3RI8DWH9","newspaperArticle","2024","Reader, Grace","‘Everyone belongs’: City of Austin more effectively tracking hate crime data","KXAN Austin","","","","https://www.kxan.com/news/local/austin/everyone-belongs-city-of-austin-more-effectively-tracking-hate-crime-data/","After a weekend where a drag brunch in Austin was cancelled due to a bomb threat, and where police in nearby Lakeway said they were investigating antisemitic graffiti, we think it’s a good ti…","2024-06-11","2024-10-15 16:57:05","2025-03-28 00:09:45","2024-10-15 16:57:05","","","","","","","‘Everyone belongs’","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\I5KB6CBB\Grace Reader - 2024 - ‘Everyone belongs’ City of Austin more effectively tracking hate crime data.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QYTW7WSP","newspaperArticle","2024","Hollis, Brianna","How to look up crime statistics in Austin, new dashboards in APD data portal","KXAN Austin","","","","https://www.kxan.com/news/crime/how-to-look-up-crime-statistics-in-austin-new-dashboards-in-apd-data-portal/","New crime statistics are now available in interactive dashboard form on the Austin Police Department’s data portal detailing the city’s crime statistics.","2024-07-02","2024-10-15 17:20:18","2025-03-28 00:10:19","2024-10-15 17:20:18","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\4VUDTVZD\how-to-look-up-crime-statistics-in-austin-new-dashboards-in-apd-data-portal.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H4VTFEMA","newspaperArticle","2024","Hollis, Brianna","APD has a new data dashboard – is it reliable?","KXAN Austin","","","","https://www.kxan.com/news/crime/apd-has-a-new-data-dashboard-is-it-reliable/","Now that the Austin Police Department (APD) has a new crime data dashboard, KXAN sat down with the person in charge of the portal to ask what goes into it, and how staff make sure the data is accur…","2024-02-22","2024-10-15 17:21:07","2025-03-28 00:08:15","2024-10-15 17:21:07","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\4I8YDLPC\apd-has-a-new-data-dashboard-is-it-reliable.html","","data quality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KICRMEB5","newspaperArticle","2023","Reader, Grace","Austin City Council approves police data expansion","KXAN Austin","","","","https://www.kxan.com/news/local/austin-city-council-to-vote-on-police-data-expansion/","Some Austin City Council members want more robust and frequent data from the Austin Police Department.","2023-09-12","2024-10-15 17:21:31","2025-03-28 00:05:11","2024-10-15 17:21:31","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\VX9BDH3Z\austin-city-council-to-vote-on-police-data-expansion.html","","city council resolution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53N65HN3","newspaperArticle","2023","Reader, Grace","From pools to 311 calls: Austin’s data portal has inaccuracies, audit finds","KXAN Austin","","","","https://www.kxan.com/news/local/austin/from-pools-to-311-calls-austins-data-portal-has-inaccuracies-audit-finds/","A new report published by the Office of the City Auditor found data provided to the public through Austin’s open data portal can be inaccurate, sometimes by hundreds of thousands of records. …","2023-07-26","2024-10-15 17:25:24","2025-03-28 00:07:52","2024-10-15 17:25:24","","","","","","","From pools to 311 calls","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\L966UASP\from-pools-to-311-calls-austins-data-portal-has-inaccuracies-audit-finds.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7BLF57TV","newspaperArticle","2021","Barer, David","Austin’s top-10 requests to 311 reshaped by disasters, COVID-19","KXAN Austin","","","","https://www.kxan.com/investigations/austins-top-10-requests-to-311-reshaped-by-disasters-covid-19/","Trends in calls to Austin 311, the city’s hub for service requests, have risen and fallen in new ways over the past two years. Certain types of calls have ballooned while others deflated in tandem …","2021-12-17","2024-10-15 17:29:27","2025-03-27 00:48:00","2024-10-15 17:29:27","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\77J5VXUH\austins-top-10-requests-to-311-reshaped-by-disasters-covid-19.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SEPJVSRH","newspaperArticle","2021","Barer, David","‘They never go away’ – Austin homes have more than 100K expired permits. Could yours be one?","KXAN Austin","","","","https://www.kxan.com/investigations/they-never-go-away-austin-homes-have-more-than-100k-expired-permits-could-yours-be-one/","Most Austinites probably don’t know if their home has an expired building permit, yet more than 107,000 of those unclosed permits checker the city. Some of expired permits date back to the late 197…","2021-11-05","2024-10-15 17:30:13","2025-03-28 00:12:33","2024-10-15 17:30:13","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\7P82VKCW\2021 - ‘They never go away’ – Austin homes have more than 100K expired permits. Could yours be one.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HMVZ9BUP","newspaperArticle","2016","Rockwell, Lilly","Austin City Council to call for online campaign finance database","Austin American-Statesman","","","","https://www.statesman.com/story/news/2016/09/23/austin-city-council-to-call-for-online-campaign-finance-database/9336215007/","It’s about to get easier to see who is attempting to influence City Hall.   The Austin City Council is poised to develop new campaign finance rules that would create a searchable, downloadable datab…","2016-09-23","2024-10-18 19:27:07","2024-11-14 18:15:07","2024-10-18 19:27:07","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\G25M7V8N\9336215007.html","","city council; open austin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44JYHQWJ","newspaperArticle","2023","Sanders, Austin","APD Says DPS Is Doing Great, but Are They?","Austin Chronicle","","","","https://www.austinchronicle.com/news/2023-04-28/apd-says-dps-is-doing-great-but-are-they/","DPS won’t tell us where they’re patrolling or who they’re arresting","2023-04-28","2024-11-06 23:54:33","2026-08-23 22:29:33","2024-11-06 23:54:33","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\alici\Zotero\storage\YJ57LPK9\apd-says-dps-is-doing-great-but-are-they.html","","newspaper; open data need","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
